Date;Humidity;WindSpd;WindSpdMin;WindSpdMax;WindDir;AirTem;AirPres Vaisala;Okres
2018-06-14 04:00;99;3.76;2.65;5.27;228.4;13.70;1012.49;II kw.
2018-06-14 05:00;99;3.66;2.49;5.00;231.7;14.10;1012.65;II kw.
2018-06-14 06:00;100;3.33;1.86;4.41;233.4;14.50;1013.16;II kw.
2018-06-14 07:00;100;4.67;2.71;6.17;263.9;14.89;1013.36;II kw.
2018-06-14 08:00;96;4.81;3.50;6.02;300.3;15.58;1013.74;II kw.
2018-06-14 09:00;93;4.44;3.28;6.16;295.5;15.68;1014.28;II kw.
2018-06-14 10:00;93;4.18;2.58;5.95;283.0;15.58;1014.47;II kw.
2018-06-14 11:00;93;2.90;1.38;4.44;271.8;15.58;1014.83;II kw.
2018-06-14 12:00;94;3.49;1.71;5.26;272.8;15.61;1014.75;II kw.
2018-06-14 13:00;93;3.02;1.53;4.74;264.6;15.90;1014.97;II kw.
2018-06-14 14:00;89;4.30;2.83;6.27;281.7;15.98;1014.21;II kw.
2018-06-14 15:00;90;3.77;1.51;5.36;273.5;16.20;1014.47;II kw.
2018-06-14 16:00;83;5.78;3.74;7.52;284.9;15.90;1014.00;II kw.
2018-06-14 17:00;83;3.44;2.15;5.81;261.6;15.88;1013.86;II kw.
2018-06-14 18:00;84;2.52;1.43;3.73;239.3;15.78;1013.86;II kw.
2018-06-14 19:00;84;2.57;0.77;3.71;229.6;15.30;1014.23;II kw.
2018-06-14 20:00;87;2.48;0.81;4.16;172.8;14.68;1014.81;II kw.
2018-06-14 21:00;88;3.05;1.60;4.80;178.9;13.90;1015.05;II kw.
2018-06-14 22:00;86;3.23;1.72;4.93;174.7;14.08;1014.83;II kw.
2018-06-14 23:00;84;2.64;1.13;4.09;173.3;14.40;1014.73;II kw.
2018-06-15 00:00;89;3.51;2.05;5.43;171.8;13.88;1014.55;II kw.
2018-06-15 01:00;91;4.02;2.68;6.27;174.6;13.60;1014.18;II kw.
2018-06-15 02:00;93;3.02;1.75;4.57;178.2;13.00;1014.54;II kw.
2018-06-15 03:00;94;2.59;1.54;3.93;190.5;13.14;1014.98;II kw.
2018-06-15 04:00;94;3.29;2.00;4.84;174.6;14.05;1015.12;II kw.
2018-06-15 05:00;92;2.58;1.65;4.17;180.1;15.14;1015.39;II kw.
2018-06-15 06:00;86;3.53;2.23;4.85;211.2;16.10;1015.61;II kw.
2018-06-15 07:00;82;2.17;1.38;3.66;191.2;16.75;1016.15;II kw.
2018-06-15 08:00;74;2.46;2.07;3.88;221.7;17.70;1016.37;II kw.
2018-06-15 09:00;88;4.20;3.00;5.26;295.8;16.34;1016.49;II kw.
2018-06-15 10:00;87;4.45;3.24;5.80;298.8;16.40;1016.45;II kw.
2018-06-15 11:00;94;3.79;2.71;5.15;293.5;15.90;1016.46;II kw.
2018-06-15 12:00;97;3.62;2.21;4.88;297.1;16.10;1016.85;II kw.
2018-06-15 13:00;99;3.40;2.10;4.65;305.4;16.30;1016.97;II kw.
2018-06-15 14:00;97;1.15;0.54;2.19;219.8;17.10;1017.63;II kw.
2018-06-15 15:00;99;1.87;1.08;2.69;244.3;16.70;1017.25;II kw.
2018-06-15 16:00;100;1.60;0.82;2.34;244.1;16.62;1017.12;II kw.
2018-06-15 17:00;97;2.07;1.22;2.58;237.1;17.28;1017.23;II kw.
2018-06-15 18:00;100;2.17;1.60;2.86;247.3;16.60;1017.35;II kw.
2018-06-15 19:00;100;2.20;1.54;2.72;249.6;16.20;1017.24;II kw.
2018-06-15 20:00;100;1.52;0.62;2.16;277.4;15.90;1017.67;II kw.
2018-06-15 21:00;100;2.10;1.29;2.47;257.9;15.70;1017.80;II kw.
2018-06-15 22:00;100;2.41;1.85;2.99;245.2;15.50;1018.04;II kw.
2018-06-15 23:00;100;2.51;1.80;3.19;233.6;15.29;1018.18;II kw.
2018-06-16 00:00;100;3.04;2.24;3.89;226.6;14.74;1018.18;II kw.
2018-06-16 01:00;100;2.93;1.74;3.76;221.1;14.30;1018.23;II kw.
2018-06-16 02:00;100;2.33;1.41;3.45;190.4;13.49;1018.06;II kw.
2018-06-16 03:00;100;2.51;1.40;3.48;206.6;13.08;1018.46;II kw.
2018-06-16 04:00;97;3.56;2.07;4.32;224.9;14.39;1018.35;II kw.
2018-06-16 05:00;97;3.97;2.72;5.14;243.7;14.94;1018.49;II kw.
2018-06-16 06:00;96;3.75;2.51;4.89;243.0;15.25;1018.76;II kw.
2018-06-16 07:00;98;4.07;2.45;5.60;256.6;15.40;1018.98;II kw.
2018-06-16 08:00;98;2.01;1.29;3.10;245.2;15.80;1019.23;II kw.
2018-06-16 09:00;99;2.58;0.99;3.89;289.3;15.90;1019.25;II kw.
2018-06-16 10:00;100;3.28;2.04;4.68;303.0;16.20;1019.07;II kw.
2018-06-16 11:00;100;3.76;2.76;5.10;318.9;16.40;1018.86;II kw.
2018-06-16 12:00;99;4.11;3.35;5.00;343.7;16.95;1018.44;II kw.
2018-06-16 13:00;88;3.41;2.45;4.02;3.3;17.50;1018.26;II kw.
2018-06-16 14:00;87;3.12;2.37;3.62;31.8;17.70;1018.18;II kw.
2018-06-16 15:00;83;3.58;2.90;4.17;42.7;17.80;1017.88;II kw.
2018-06-16 16:00;84;4.07;3.10;4.71;54.0;17.78;1017.37;II kw.
2018-06-16 17:00;86;3.86;3.17;4.78;48.4;17.78;1017.07;II kw.
2018-06-16 18:00;88;3.81;3.01;4.48;79.8;17.50;1016.86;II kw.
2018-06-16 19:00;91;3.69;2.90;4.38;84.0;17.20;1016.82;II kw.
2018-06-16 20:00;94;3.07;2.40;3.68;94.3;16.80;1016.94;II kw.
2018-06-16 21:00;92;3.30;2.69;4.08;103.1;16.50;1017.02;II kw.
2018-06-16 22:00;95;2.78;2.00;3.22;122.3;15.68;1016.88;II kw.
2018-06-16 23:00;94;2.29;1.78;3.04;132.1;15.06;1016.74;II kw.
2018-06-17 00:00;93;2.75;2.13;3.39;118.3;14.65;1016.45;II kw.
2018-06-17 01:00;93;4.38;3.74;5.56;139.5;14.99;1016.20;II kw.
2018-06-17 02:00;91;2.54;1.83;3.88;125.8;14.78;1015.67;II kw.
2018-06-17 03:00;80;3.76;2.78;5.19;126.9;15.60;1015.78;II kw.
2018-06-17 04:00;74;3.69;2.66;5.29;148.9;16.53;1015.56;II kw.
2018-06-17 05:00;69;2.96;2.46;4.04;130.9;17.95;1015.67;II kw.
2018-06-17 06:00;69;4.09;2.62;5.34;170.3;19.94;1015.36;II kw.
2018-06-17 07:00;65;5.48;3.81;6.57;164.4;21.54;1015.01;II kw.
2018-06-17 08:00;58;4.22;2.79;6.89;176.0;23.08;1014.84;II kw.
2018-06-17 09:00;49;3.50;1.41;4.84;166.0;24.49;1014.72;II kw.
2018-06-17 10:00;48;2.56;0.80;3.77;248.0;24.85;1014.32;II kw.
2018-06-17 11:00;72;3.21;2.69;3.85;24.3;21.38;1013.67;II kw.
2018-06-17 12:00;85;2.63;2.00;3.89;78.2;19.89;1012.97;II kw.
2018-06-17 13:00;89;3.73;2.51;4.39;78.6;19.72;1013.11;II kw.
2018-06-17 14:00;79;4.90;3.31;5.85;67.9;21.02;1012.00;II kw.
2018-06-17 15:00;80;6.68;2.05;8.77;299.4;21.66;1012.69;II kw.
2018-06-17 16:00;92;8.98;7.43;11.08;297.4;18.78;1012.94;II kw.
2018-06-17 17:00;94;8.41;6.13;10.63;303.6;18.10;1013.85;II kw.
2018-06-17 18:00;96;6.89;4.86;9.17;289.0;17.80;1015.02;II kw.
2018-06-17 19:00;100;2.82;1.33;3.82;233.2;17.00;1015.74;II kw.
2018-06-17 20:00;100;4.12;2.96;5.65;249.4;17.00;1015.75;II kw.
2018-06-17 21:00;100;3.58;2.56;4.88;254.2;16.90;1016.23;II kw.
2018-06-17 22:00;94;4.24;2.72;5.69;247.4;16.90;1016.26;II kw.
2018-06-17 23:00;95;4.16;2.60;5.70;248.7;16.70;1016.31;II kw.
2018-06-18 00:00;96;4.09;3.00;5.45;235.1;16.50;1016.51;II kw.
2018-06-18 01:00;97;3.77;2.42;5.11;228.1;16.20;1016.60;II kw.
2018-06-18 02:00;98;4.94;3.63;6.10;233.8;15.60;1016.93;II kw.
2018-06-18 03:00;99;4.76;3.50;6.29;242.2;15.90;1017.37;II kw.
2018-06-18 04:00;100;4.89;3.50;6.10;240.2;16.29;1017.77;II kw.
2018-06-18 05:00;100;4.16;2.67;5.18;217.2;16.10;1017.83;II kw.
2018-06-18 06:00;99;3.02;1.97;4.27;249.3;16.32;1017.88;II kw.
2018-06-18 07:00;97;3.96;2.90;5.05;239.1;16.80;1018.70;II kw.
2018-06-18 08:00;98;4.25;3.00;5.52;246.8;17.00;1019.08;II kw.
2018-06-18 09:00;98;3.65;1.86;5.03;258.4;17.09;1019.15;II kw.
2018-06-18 10:00;93;3.30;1.73;5.37;291.7;17.25;1019.57;II kw.
2018-06-18 11:00;89;4.07;2.36;5.70;297.4;17.58;1019.39;II kw.
2018-06-18 12:00;90;4.08;2.22;5.89;286.3;17.60;1019.31;II kw.
2018-06-18 13:00;81;4.86;3.02;7.18;294.7;17.89;1018.83;II kw.
2018-06-18 14:00;85;3.60;1.51;4.98;278.3;17.90;1018.78;II kw.
2018-06-18 15:00;81;2.52;1.29;4.22;266.8;17.80;1018.35;II kw.
2018-06-18 16:00;80;2.69;1.65;3.46;226.7;18.00;1018.37;II kw.
2018-06-18 17:00;73;2.14;1.13;3.68;261.4;18.10;1018.02;II kw.
2018-06-18 18:00;74;2.06;1.10;3.73;255.7;18.10;1017.90;II kw.
2018-06-18 19:00;82;2.20;0.84;3.70;177.1;18.12;1017.94;II kw.
2018-06-18 20:00;78;2.65;1.43;4.96;180.2;18.00;1018.05;II kw.
2018-06-18 21:00;80;2.24;1.16;4.25;182.7;17.10;1018.16;II kw.
2018-06-18 22:00;84;3.95;2.31;5.88;170.6;16.50;1017.93;II kw.
2018-06-18 23:00;87;4.46;2.70;6.82;170.8;16.86;1017.21;II kw.
2018-06-19 00:00;85;3.99;2.71;6.35;173.5;17.30;1016.73;II kw.
2018-06-19 01:00;84;3.52;2.45;5.52;182.2;17.49;1016.38;II kw.
2018-06-19 02:00;79;6.39;3.98;8.46;199.4;18.40;1015.97;II kw.
2018-06-19 03:00;79;6.60;5.07;8.52;212.0;18.07;1015.69;II kw.
2018-06-19 04:00;77;7.48;5.70;9.14;219.9;18.45;1015.58;II kw.
2018-06-19 05:00;80;9.53;7.21;11.89;240.7;18.70;1015.40;II kw.
2018-06-19 06:00;87;10.01;7.20;12.97;248.5;18.20;1015.61;II kw.
2018-06-19 07:00;93;11.13;7.82;14.21;248.9;17.50;1015.92;II kw.
2018-06-19 08:00;94;11.89;7.88;16.79;253.4;17.38;1015.89;II kw.
2018-06-19 09:00;95;11.33;7.33;15.32;255.4;17.20;1016.76;II kw.
2018-06-19 10:00;91;10.86;6.88;15.05;252.5;17.20;1016.96;II kw.
2018-06-19 11:00;93;11.19;6.98;14.59;254.0;17.08;1017.39;II kw.
2018-06-19 12:00;92;11.59;6.12;14.55;251.9;17.10;1017.64;II kw.
2018-06-19 13:00;88;11.65;8.38;15.44;252.1;17.50;1017.86;II kw.
2018-06-19 14:00;88;11.37;6.85;14.64;256.9;17.70;1017.51;II kw.
2018-06-19 15:00;90;11.12;7.69;14.39;256.0;17.70;1017.79;II kw.
2018-06-19 16:00;88;10.75;7.88;15.28;255.2;17.87;1017.59;II kw.
2018-06-19 17:00;90;9.95;6.31;13.51;256.9;17.80;1017.98;II kw.
2018-06-19 18:00;93;10.71;7.00;14.34;255.3;17.60;1017.74;II kw.
2018-06-19 19:00;92;9.77;6.24;13.21;253.0;17.40;1017.81;II kw.
2018-06-19 20:00;90;10.60;7.18;13.99;249.7;17.50;1018.26;II kw.
2018-06-19 21:00;92;10.01;6.55;12.96;252.3;17.30;1018.37;II kw.
2018-06-19 22:00;93;9.64;6.95;12.34;252.2;17.10;1018.64;II kw.
2018-06-19 23:00;85;9.45;6.54;13.17;261.4;17.29;1018.79;II kw.
2018-06-20 00:00;86;8.31;5.71;11.24;268.6;17.10;1018.90;II kw.
2018-06-20 01:00;86;7.83;5.25;11.37;267.7;16.95;1019.01;II kw.
2018-06-20 02:00;79;8.04;4.83;10.88;277.2;17.00;1019.18;II kw.
2018-06-20 03:00;76;8.35;5.42;11.26;284.2;16.96;1019.85;II kw.
2018-06-20 04:00;76;8.74;5.56;11.27;284.6;16.80;1020.19;II kw.
2018-06-20 05:00;79;8.36;4.13;10.94;269.9;16.50;1020.20;II kw.
2018-06-20 06:00;79;9.10;5.77;12.15;268.4;16.28;1020.62;II kw.
2018-06-20 07:00;81;8.46;5.68;11.32;261.3;16.10;1020.85;II kw.
2018-06-20 08:00;80;9.07;6.10;11.64;265.4;16.10;1020.96;II kw.
2018-06-20 09:00;81;8.78;5.64;11.68;263.0;16.19;1020.82;II kw.
2018-06-20 10:00;84;10.28;6.55;13.15;269.0;16.30;1020.58;II kw.
2018-06-20 11:00;84;9.99;5.93;13.77;262.4;16.50;1020.24;II kw.
2018-06-20 12:00;86;8.22;4.93;11.26;266.8;16.90;1020.12;II kw.
2018-06-20 13:00;86;5.52;3.31;8.22;257.8;17.30;1019.80;II kw.
2018-06-20 14:00;75;6.92;4.66;9.87;277.4;18.20;1018.96;II kw.
2018-06-20 15:00;77;2.82;1.58;4.80;253.0;18.20;1018.56;II kw.
2018-06-20 16:00;76;1.74;0.55;2.98;212.1;18.50;1017.69;II kw.
2018-06-20 17:00;75;2.78;1.45;4.33;232.1;18.84;1016.52;II kw.
2018-06-20 18:00;79;2.56;1.17;3.89;220.6;18.70;1016.06;II kw.
2018-06-20 19:00;71;2.00;0.99;3.50;178.0;19.86;1015.78;II kw.
2018-06-20 20:00;77;3.81;2.10;5.21;157.6;19.39;1015.50;II kw.
2018-06-20 21:00;82;4.41;2.58;5.68;164.5;18.50;1014.69;II kw.
2018-06-20 22:00;84;3.78;2.10;4.90;167.7;18.12;1014.02;II kw.
2018-06-20 23:00;78;3.27;2.11;4.59;190.6;19.40;1013.35;II kw.
2018-06-21 00:00;76;5.57;4.30;6.91;203.2;19.80;1012.76;II kw.
2018-06-21 01:00;76;5.77;4.66;7.75;205.5;20.00;1012.10;II kw.
2018-06-21 02:00;76;6.78;5.23;8.90;203.6;19.94;1011.20;II kw.
2018-06-21 03:00;76;6.65;5.16;9.11;205.0;19.99;1010.58;II kw.
2018-06-21 04:00;78;6.14;4.56;7.59;216.9;19.70;1010.06;II kw.
2018-06-21 05:00;79;5.84;4.28;7.79;237.5;19.78;1009.61;II kw.
2018-06-21 06:00;85;5.17;3.80;6.69;252.1;18.95;1009.25;II kw.
2018-06-21 07:00;89;4.60;2.82;6.00;281.3;18.96;1008.40;II kw.
2018-06-21 08:00;93;4.54;2.99;6.01;280.3;18.20;1007.36;II kw.
2018-06-21 09:00;95;4.12;2.70;5.91;285.2;18.10;1006.45;II kw.
2018-06-21 10:00;91;3.32;1.54;4.50;271.6;18.59;1005.73;II kw.
2018-06-21 11:00;93;1.96;0.67;3.49;295.5;18.49;1004.77;II kw.
2018-06-21 12:00;87;14.44;10.92;18.44;299.5;16.86;1002.69;II kw.
2018-06-21 13:00;85;14.33;9.05;18.93;288.2;16.10;1005.72;II kw.
2018-06-21 14:00;91;8.92;5.96;13.07;288.8;13.39;1006.77;II kw.
2018-06-21 15:00;93;6.54;3.67;10.30;282.4;13.19;1006.18;II kw.
2018-06-21 16:00;85;4.77;1.83;6.73;242.1;13.40;1005.16;II kw.
2018-06-21 17:00;95;9.55;6.54;12.32;217.5;13.42;1005.47;II kw.
2018-06-21 18:00;93;10.36;7.72;13.12;225.7;13.86;1005.40;II kw.
2018-06-21 19:00;96;12.00;8.43;15.29;230.3;13.42;1005.73;II kw.
2018-06-21 20:00;86;12.98;8.14;17.48;256.7;13.79;1005.80;II kw.
2018-06-21 21:00;81;13.47;8.88;18.35;261.9;14.60;1006.34;II kw.
2018-06-21 22:00;86;11.44;7.85;20.17;230.7;14.50;1006.61;II kw.
2018-06-21 23:00;87;10.32;6.86;15.65;228.8;12.70;1006.66;II kw.
2018-06-22 00:00;91;10.97;7.45;14.97;225.0;11.84;1006.81;II kw.
2018-06-22 01:00;92;12.29;7.79;15.86;228.4;11.68;1006.84;II kw.
2018-06-22 02:00;90;11.46;8.54;15.89;223.9;11.78;1007.04;II kw.
2018-06-22 03:00;97;11.77;6.82;15.03;221.1;11.00;1007.20;II kw.
2018-06-22 04:00;94;11.71;8.12;15.03;221.9;11.08;1007.20;II kw.
2018-06-22 05:00;94;12.48;8.42;17.37;230.6;11.23;1007.34;II kw.
2018-06-22 06:00;91;12.02;8.23;15.27;228.6;11.60;1007.88;II kw.
2018-06-22 07:00;91;12.12;8.14;15.04;229.0;11.91;1008.08;II kw.
2018-06-22 08:00;94;11.58;8.22;16.92;231.9;12.35;1008.70;II kw.
2018-06-22 09:00;92;9.43;5.50;13.68;242.2;14.10;1009.77;II kw.
2018-06-22 10:00;91;10.45;5.80;14.12;246.6;14.22;1010.64;II kw.
2018-06-22 11:00;88;10.03;6.47;13.98;240.9;14.49;1011.02;II kw.
2018-06-22 12:00;79;10.88;7.01;14.28;260.5;15.29;1011.04;II kw.
2018-06-22 13:00;81;11.42;7.56;15.44;259.7;15.51;1011.31;II kw.
2018-06-22 14:00;80;12.04;7.70;15.99;258.9;15.80;1011.74;II kw.
2018-06-22 15:00;82;12.67;9.16;17.30;257.9;15.92;1012.28;II kw.
2018-06-22 16:00;82;13.00;9.08;18.18;260.9;16.11;1012.34;II kw.
2018-06-22 17:00;84;11.89;8.16;16.81;259.3;16.20;1012.57;II kw.
2018-06-22 18:00;81;11.71;7.41;15.96;257.1;16.40;1012.57;II kw.
2018-06-22 19:00;80;11.02;7.48;14.63;261.9;16.40;1012.51;II kw.
2018-06-22 20:00;80;11.24;7.22;14.73;264.4;16.47;1012.57;II kw.
2018-06-22 21:00;82;11.51;7.55;15.55;266.9;16.20;1012.52;II kw.
2018-06-22 22:00;83;7.48;5.07;11.09;238.2;15.27;1012.86;II kw.
2018-06-22 23:00;89;9.29;5.90;11.61;224.6;13.30;1012.70;II kw.
2018-06-23 00:00;91;6.92;5.01;9.93;204.4;12.60;1012.27;II kw.
2018-06-23 01:00;91;9.33;6.58;11.71;221.5;12.40;1011.82;II kw.
2018-06-23 02:00;94;8.07;6.14;10.70;223.8;12.18;1011.64;II kw.
2018-06-23 03:00;96;7.97;5.01;9.44;225.1;11.80;1011.53;II kw.
2018-06-23 04:00;99;4.60;2.17;8.50;271.2;11.80;1012.49;II kw.
2018-06-23 05:00;94;2.06;0.29;4.47;242.2;11.60;1012.96;II kw.
2018-06-23 06:00;92;5.10;2.64;6.63;229.8;12.30;1012.92;II kw.
2018-06-23 07:00;90;5.74;4.02;7.86;234.7;12.75;1013.19;II kw.
2018-06-23 08:00;87;7.50;5.42;9.77;257.2;13.70;1013.18;II kw.
2018-06-23 09:00;81;8.04;5.61;11.23;271.9;14.30;1012.96;II kw.
2018-06-23 10:00;83;9.00;6.54;11.61;268.4;13.96;1013.06;II kw.
2018-06-23 11:00;84;7.59;5.23;9.41;240.4;14.19;1013.93;II kw.
2018-06-23 12:00;96;7.08;3.65;11.12;277.7;12.97;1013.20;II kw.
2018-06-23 13:00;83;6.51;3.73;8.24;273.5;13.84;1014.01;II kw.
2018-06-23 14:00;82;1.36;0.00;3.04;255.8;14.89;1014.46;II kw.
2018-06-23 15:00;75;5.80;3.66;8.67;287.5;15.20;1013.81;II kw.
2018-06-23 16:00;80;3.75;1.34;5.83;326.4;15.48;1014.10;II kw.
2018-06-23 17:00;75;3.57;1.86;5.75;303.1;15.60;1013.95;II kw.
2018-06-23 18:00;74;3.13;1.56;4.69;279.8;15.38;1013.62;II kw.
2018-06-23 19:00;76;3.24;1.53;5.00;260.4;15.50;1013.75;II kw.
2018-06-23 20:00;89;2.60;0.83;3.76;196.2;14.60;1013.68;II kw.
2018-06-23 21:00;89;4.72;3.40;6.19;223.1;14.69;1013.59;II kw.
2018-06-23 22:00;95;3.57;1.84;4.83;198.1;13.99;1013.27;II kw.
2018-06-23 23:00;97;3.58;2.10;4.74;199.6;14.20;1012.95;II kw.
2018-06-24 00:00;92;6.82;2.79;8.54;294.4;16.48;1012.52;II kw.
2018-06-24 01:00;90;7.06;4.66;9.00;333.5;16.50;1012.00;II kw.
2018-06-24 02:00;80;4.36;2.70;6.17;343.5;16.49;1011.85;II kw.
2018-06-24 03:00;70;5.82;4.17;8.38;2.1;16.20;1011.68;II kw.
2018-06-24 04:00;82;6.53;5.26;9.54;39.6;15.80;1012.18;II kw.
2018-06-24 05:00;83;4.95;3.18;7.44;68.9;15.18;1012.62;II kw.
2018-06-24 06:00;74;6.45;4.29;8.47;31.4;15.40;1013.02;II kw.
2018-06-24 07:00;74;5.55;3.65;7.97;26.3;15.40;1013.62;II kw.
2018-06-24 08:00;71;5.25;3.09;7.53;21.1;15.41;1014.26;II kw.
2018-06-24 09:00;71;4.77;2.29;7.05;21.3;15.39;1014.46;II kw.
2018-06-24 10:00;70;3.71;1.59;5.87;5.0;15.40;1014.66;II kw.
2018-06-24 11:00;70;3.45;1.73;5.80;342.2;15.50;1014.49;II kw.
2018-06-24 12:00;72;3.67;1.91;6.17;328.1;15.70;1014.93;II kw.
2018-06-24 13:00;73;4.60;2.70;6.44;322.1;15.98;1015.10;II kw.
2018-06-24 14:00;75;5.01;3.03;6.63;295.2;16.10;1015.10;II kw.
2018-06-24 15:00;75;5.43;3.37;7.52;281.3;16.48;1015.04;II kw.
2018-06-24 16:00;83;6.21;4.45;8.30;280.0;16.50;1014.77;II kw.
2018-06-24 17:00;84;5.75;3.35;7.80;275.1;16.40;1014.65;II kw.
2018-06-24 18:00;80;5.41;3.40;7.20;269.1;16.50;1014.72;II kw.
2018-06-24 19:00;85;6.66;4.46;8.40;263.4;16.40;1014.52;II kw.
2018-06-24 20:00;89;5.76;4.09;7.77;266.4;16.50;1014.76;II kw.
2018-06-24 21:00;80;7.11;5.43;9.47;323.6;16.78;1014.84;II kw.
2018-06-24 22:00;86;5.70;3.93;7.67;299.9;16.60;1015.18;II kw.
2018-06-24 23:00;86;4.78;3.11;6.78;279.4;16.50;1014.82;II kw.
2018-06-25 00:00;90;5.32;3.32;7.41;252.0;16.50;1014.49;II kw.
2018-06-25 01:00;94;6.33;4.27;8.19;262.6;16.48;1014.30;II kw.
2018-06-25 02:00;91;8.19;5.46;11.10;266.1;16.40;1014.05;II kw.
2018-06-25 03:00;92;6.20;3.87;8.60;293.5;16.60;1014.12;II kw.
2018-06-25 04:00;92;5.97;3.88;8.40;282.7;16.50;1014.08;II kw.
2018-06-25 05:00;95;6.10;3.15;7.99;276.3;16.40;1014.06;II kw.
2018-06-25 06:00;94;4.75;2.89;6.82;285.6;16.50;1014.38;II kw.
2018-06-25 07:00;92;4.92;2.78;6.98;290.9;16.40;1014.80;II kw.
2018-06-25 08:00;85;3.43;1.67;5.11;330.6;16.50;1015.19;II kw.
2018-06-25 09:00;89;2.47;1.02;3.94;318.7;16.28;1015.53;II kw.
2018-06-25 10:00;89;3.50;1.95;5.38;303.2;16.30;1015.74;II kw.
2018-06-25 11:00;91;3.56;1.92;5.50;299.3;16.38;1016.35;II kw.
2018-06-25 12:00;91;4.20;2.92;6.05;342.3;16.20;1016.73;II kw.
2018-06-25 13:00;92;2.26;0.93;3.50;305.2;16.30;1017.16;II kw.
2018-06-25 14:00;92;3.69;2.20;5.50;266.5;16.58;1017.45;II kw.
2018-06-25 15:00;90;4.09;2.22;5.26;254.6;16.54;1017.14;II kw.
2018-06-25 16:00;91;8.08;5.72;9.82;279.9;16.60;1017.21;II kw.
2018-06-25 17:00;83;6.47;4.15;8.13;285.6;16.96;1017.71;II kw.
2018-06-25 18:00;85;5.69;3.98;7.79;289.4;16.90;1017.76;II kw.
2018-06-25 19:00;90;4.68;2.81;6.12;298.1;16.80;1018.26;II kw.
2018-06-25 20:00;92;3.87;2.14;5.45;299.6;16.80;1018.66;II kw.
2018-06-25 21:00;92;3.54;1.47;4.82;297.2;16.80;1019.10;II kw.
2018-06-25 22:00;94;3.45;2.10;4.88;296.0;16.70;1019.09;II kw.
2018-06-25 23:00;90;3.48;1.87;4.83;307.3;16.80;1019.06;II kw.
2018-06-26 00:00;82;4.30;2.62;6.08;336.3;16.90;1019.04;II kw.
2018-06-26 01:00;85;4.94;3.10;6.50;0.4;16.80;1019.02;II kw.
2018-06-26 02:00;86;4.66;3.15;6.38;12.7;16.60;1018.92;II kw.
2018-06-26 03:00;82;5.47;3.32;7.22;26.3;16.50;1019.54;II kw.
2018-06-26 04:00;87;6.26;4.22;8.47;32.6;16.10;1019.85;II kw.
2018-06-26 05:00;88;5.36;2.99;8.13;39.7;15.90;1020.24;II kw.
2018-06-26 06:00;86;6.27;3.40;8.98;38.5;16.14;1020.99;II kw.
2018-06-26 07:00;89;6.71;3.93;10.06;47.2;16.09;1021.24;II kw.
2018-06-26 08:00;87;6.21;3.88;8.45;57.3;16.18;1021.82;II kw.
2018-06-26 09:00;88;7.11;3.74;9.50;59.4;16.28;1021.99;II kw.
2018-06-26 10:00;84;7.33;5.08;9.82;60.1;16.10;1022.44;II kw.
2018-06-26 11:00;86;5.91;3.62;8.14;54.3;15.68;1023.06;II kw.
2018-06-26 12:00;87;6.97;4.47;9.30;56.7;15.90;1023.17;II kw.
2018-06-26 13:00;86;7.36;4.63;9.53;69.7;16.00;1023.26;II kw.
2018-06-26 14:00;87;7.59;5.10;9.76;63.2;16.00;1023.41;II kw.
2018-06-26 15:00;84;7.63;4.68;10.41;62.7;16.18;1023.53;II kw.
2018-06-26 16:00;84;7.39;5.31;10.12;63.7;16.50;1023.61;II kw.
2018-06-26 17:00;82;7.34;4.95;9.75;61.7;16.70;1023.91;II kw.
2018-06-26 18:00;84;7.64;4.95;10.07;56.6;16.70;1024.04;II kw.
2018-06-26 19:00;88;7.10;4.03;9.65;53.5;16.70;1024.57;II kw.
2018-06-26 20:00;88;6.51;3.80;8.69;59.0;16.70;1025.03;II kw.
2018-06-26 21:00;91;6.48;3.63;8.31;59.3;16.60;1025.23;II kw.
2018-06-26 22:00;91;5.93;3.90;8.06;56.0;16.68;1025.39;II kw.
2018-06-26 23:00;93;5.50;3.25;7.21;69.5;16.60;1025.50;II kw.
2018-06-27 00:00;93;4.76;2.85;6.69;66.1;16.60;1025.62;II kw.
2018-06-27 01:00;96;4.42;2.46;6.75;59.4;16.58;1025.60;II kw.
2018-06-27 02:00;97;3.69;1.98;5.50;62.2;16.50;1025.85;II kw.
2018-06-27 03:00;97;3.49;1.42;5.20;48.9;16.59;1026.15;II kw.
2018-06-27 04:00;94;3.76;2.14;5.41;55.4;16.69;1026.68;II kw.
2018-06-27 05:00;93;3.77;2.00;5.59;55.1;17.09;1026.85;II kw.
2018-06-27 06:00;94;3.45;1.96;5.40;57.2;17.20;1027.20;II kw.
2018-06-27 07:00;94;3.59;1.72;5.37;39.6;17.30;1027.74;II kw.
2018-06-27 08:00;96;4.61;3.20;6.47;25.9;17.18;1027.84;II kw.
2018-06-27 09:00;94;5.07;3.36;6.90;30.3;17.30;1027.96;II kw.
2018-06-27 10:00;95;5.27;3.37;6.93;25.7;17.48;1028.07;II kw.
2018-06-27 11:00;95;6.58;4.71;8.49;45.3;17.40;1027.78;II kw.
2018-06-27 12:00;95;6.45;4.17;8.07;39.7;17.60;1027.73;II kw.
2018-06-27 13:00;94;5.70;3.73;7.17;44.8;17.70;1027.71;II kw.
2018-06-27 14:00;91;5.67;3.90;7.49;37.1;17.90;1027.40;II kw.
2018-06-27 15:00;91;6.11;4.68;7.99;63.2;18.09;1027.27;II kw.
